solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,table6_oid,col1,dec20155,dist,ep,raj20155,simbadname,sptype,star,vmag,pmde,pmra,source_id
1635721458409799680,Gaia DR2 2461043306017773696,1223473310,2015.5,27.395613831989074,0.3446607070706208,-10.686811196550346,0.3004983790845187,42.961068091800286,0.41074559794974347,104.59289,-148.83336289914078,0.692273615763964,-95.4856265481467,0.5304264050097296,0.038018916,0.23614521,0.036044084,0.13566115,-0.13024043,0.12313479,0.3008094,0.15820186,-0.0035017116,0.03575045,164,164,140,24,112.85858,23420.475,1.554827625221917,673.8784973544979,31,true,0.37666357,1.6572152701528973,0.10745735393365444,0.10075175,20,9,0.34149605,0,22,false,156,2.799023110211428E8,2968077.8966426677,94.30423,4.5708494,18,1.7252089422734436E8,415402.05145806435,415.31064,4.759284,17,1.52606288031889E8,620715.7387863878,245.85536,4.302989,1.1615738,0,0.456295,0.1884346,0.2678604,0.611217832691036,0.7515217779421034,12,5750.0,4.5,0.0,NOT_AVAILABLE,165.4812891725233,-68.60925211070793,21.352558816441743,-20.486927362742968,100001,7148.5,6977.75,7337.2,0.5695,0.209,0.931,0.2798,0.1213,0.4721,200111,1.5844868,1.5040344,1.6629825,5.9065204,5.817601,5.9954395,http://geadata.esac.esa.int/data-server/datalink/links?ID=2461043306017773696,,11,10,10.6857826389,23.6,2015.5,27.3952395833,HIP8497,F3III,HIP8497,4.66,-0.09,-0.15,2461043306017773696
1635721458409799680,Gaia DR2 2462426800883134336,60556056,2015.5,29.28842516816438,0.0341412796989069,-10.243469294809424,0.026345751117564865,29.78902804694112,0.0377831135791352,788.42175,-366.9567751440039,0.06962517521191262,-242.43103246245272,0.051949317704997,0.07612849,0.37334663,-0.14293812,0.1567004,-0.043092325,0.17445119,0.044118043,0.04085954,0.015241311,0.078222126,198,198,179,19,10.116068,437.9227,0.0,0.0,31,true,276.37042,1.5748211860423593,0.009475599605999871,0.027749548,23,10,0.04581977,0,23,false,179,6.2209227338118635E7,22373.20924091874,2780.5232,6.2037287,18,3.030731795920557E7,79015.85320391126,383.55997,6.6475196,18,4.482240774094634E7,345780.2068597164,129.62688,5.633182,1.2076943,0,1.0143375,0.4437909,0.5705466,-9.318110719436985,0.1441592893299869,10,5250.0,4.0,0.0,NOT_AVAILABLE,168.57626885491914,-67.09225781048976,23.37423563783891,-20.772028861427604,100001,5164.0,4933.725,5326.0,,,,,,,200111,2.1500905,2.021282,2.3554795,2.9617822,2.9560945,2.96747,http://geadata.esac.esa.int/data-server/datalink/links?ID=2462426800883134336,,12,11,10.2406055556,33.9,2015.5,29.2875076389,HIP9094,G5,HIP9094,6.42,-0.24,-0.37,2462426800883134336
1635721458409799680,Gaia DR2 5175014311223513984,1578779032,2015.5,35.507053743686306,0.08635962715322952,-10.777888509642667,0.0817713046599993,33.325172354660026,0.1018595466471073,327.16788,153.1930989523179,0.18722707935379881,-82.47521967991335,0.17789855175594943,0.1174931,0.19911958,0.23815292,0.05350375,-0.19793352,0.046031836,-0.122412816,-0.14145772,0.029017083,0.23279731,132,132,119,13,26.410719,1155.4318,0.3062598230917812,29.546821422777057,31,true,9.629757,1.7209933923900154,0.024006942631637024,0.14488518,16,9,0.107503735,0,20,false,140,1.406404179889118E8,309512.0188984044,454.39404,5.3180904,13,8.353679831436695E7,263445.93686769187,317.09274,5.546694,16,7.655465968647736E7,723166.7217439581,105.86032,5.051991,1.1383034,0,0.49470282,0.22860336,0.26609945,,,0,,,,NOT_AVAILABLE,179.79160387026815,-63.14372780354736,29.317965591802835,-23.486059593488008,100001,6873.5,6636.0,7009.5,0.385,0.1864,0.6571,0.19,0.108,0.3317,200111,1.5620072,1.5019823,1.6758152,4.906508,4.885515,4.9275007,http://geadata.esac.esa.int/data-server/datalink/links?ID=5175014311223513984,,13,12,10.7769611111,29.8,2015.5,35.5072604167,HIP11029,F0V,HIP11029,5.43,-0.08,0.15,5175014311223513984
1635721458409799680,Gaia DR2 5116018880964324096,1685516381,2015.5,55.89094131647402,0.09461065377030876,-10.485737684370223,0.07361937745923552,23.917132190214186,0.12311655430174573,194.26414,-7.1750406478935345,0.2070518531987273,-19.02623719745455,0.18706339097600833,-0.03780869,0.29693583,-0.060555324,0.17491485,0.1344498,0.14803599,0.10072416,0.25077403,0.20738354,0.024404915,212,212,184,28,39.703724,2467.378,0.4093867781798048,72.82168957264452,31,true,5.6602483,1.7116063725757946,0.020233129313677607,-0.09931081,24,11,0.108157344,0,27,false,205,1.149362572320664E8,182783.55557340247,628.8107,5.537223,18,7.443601971471596E7,141071.78251086848,527.6464,5.6719303,19,5.6778476029255725E7,183377.63915140103,309.62595,5.3764606,1.1416284,0,0.29546976,0.13470745,0.16076231,,,0,,,,NOT_AVAILABLE,199.05428686163458,-46.27646445443349,50.73692246001509,-29.394583129760687,100001,7783.5,7503.3335,8003.0,0.275,0.1296,0.5923,0.1377,0.0549,0.3006,200111,1.5627279,1.4781809,1.6816078,8.075346,8.02482,8.125872,http://geadata.esac.esa.int/data-server/datalink/links?ID=5116018880964324096,,14,13,10.4854208333,42.9,2015.5,55.8907659722,HIP17395,A5m,HIP17395,5.59,-0.02,-0.01,5116018880964324096
1635721458409799680,Gaia DR2 3181588219554237184,626927446,2015.5,72.00511748557474,0.026380277501594517,-10.934115135090629,0.023754647352325516,37.73988601823258,0.0345992844650338,1090.7708,82.30996432556624,0.05700111155897223,-108.95661414656223,0.05455540355797088,-0.15315475,0.15640382,-0.28174558,0.11090924,-0.28663075,0.1414081,-0.6510739,-0.08481299,0.4168539,-0.29443154,263,263,256,7,5.2224836,386.24707,0.0,0.0,31,true,269.8643,1.4827311122789582,0.007034817999112672,-0.05015822,31,14,0.044378847,0,33,true,284,4570329.115929391,2247.6957894341294,2033.3397,9.038497,31,1785915.4078575987,3322.864275595259,537.46265,9.721736,31,3918652.2766574505,5951.994292252669,658.37634,8.2790785,1.2481744,1,1.4426575,0.683239,0.7594185,27.032018512944887,0.20400548239453203,5,4750.0,4.5,-0.25,NOT_AVAILABLE,208.80640510248074,-32.31963806741264,68.78261154660929,-33.05743515289947,100002,4472.56,4389.02,4566.533,0.2017,0.071,0.376,0.104,0.0309,0.182,200111,0.6755032,0.64798737,0.7014628,0.16450316,0.1642588,0.16474752,http://geadata.esac.esa.int/data-server/datalink/links?ID=3181588219554237184,,15,14,10.9328701389,26.1,2015.5,72.0051222222,HIP22288,K7V,HIP22288,9.53,-0.11,0.08,3181588219554237184
1635721458409799680,Gaia DR2 4810594479417465600,1668190828,2015.5,77.95866129563854,0.022464279759010716,-45.043019827835415,0.0265171008472563,254.22634342595245,0.02631031220549741,9662.612,6491.473933935763,0.04880171901869195,-5709.21760153277,0.05119616994888497,0.058510084,0.21211083,0.10157214,8.7210804E-4,0.26892564,0.11126879,-0.35564613,0.13965534,-0.11521443,-0.13137968,246,246,240,6,8.089703,456.5884,0.0,0.0,31,true,122.660515,1.3917781445729664,0.006488991432226113,0.011789404,29,18,0.04037522,0,32,false,258,1.1234537249889225E7,6086.170240527495,1845.9125,8.061977,29,3135382.185372311,5017.812574487032,624.8504,9.1106615,28,1.1856529853539728E7,19199.95441930217,617.52905,7.077026,1.3344486,0,2.0336356,1.0486841,0.9849515,244.98714856994843,0.1818649865343582,9,4000.0,3.0,-1.5,NOT_AVAILABLE,250.56445457960032,-35.97591946122339,67.30838687847755,-67.53607013108875,100001,3979.3652,3895.08,4099.82,0.092,0.014,0.2771,0.063,0.0119,0.1454,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=4810594479417465600,,16,15,-45.05693125,3.91,2015.5,77.9629513889,GJ191,M2.0V,GJ191,8.85,-5.73,6.5,4810594479417465600
1635721458409799680,Gaia DR2 2891185070988385152,11393049,2015.5,90.07833652039108,0.10951837800450612,-31.028175369055386,0.14249273487216224,54.817925161886826,0.07646686162781283,716.8847,-477.08776411550497,0.25308131339211376,429.9086229426033,0.260072306625356,0.24657388,-0.101132065,-0.83665824,-0.25861093,0.23214538,-0.20157231,-0.90299684,0.14988926,-0.16540575,0.27971804,145,145,140,5,18.955812,745.35016,0.1993348097943929,8.966986744227574,31,true,15.51709,1.506314791343392,0.01705166305701202,-0.005025445,17,11,0.17916061,0,19,true,142,9550490.960192136,4498.4182110523025,2123.0776,8.238301,11,3899481.062542936,7139.587238874715,546.17737,8.873871,14,8142726.225284211,34181.59573393256,238.2196,7.4849954,1.2608993,0,1.3888755,0.6355696,0.7533059,,,0,,,,NOT_AVAILABLE,236.94572349331935,-23.813374880818127,90.11552792745735,-54.46742478113079,100001,4665.9004,4467.0,4871.0,0.143,0.0553,0.322,0.0617,0.0309,0.1477,200111,0.5959956,0.54686195,0.6502526,0.15167803,0.15140341,0.15195264,http://geadata.esac.esa.int/data-server/datalink/links?ID=2891185070988385152,,17,16,-31.0217402778,14.9,2015.5,90.0786902778,HIP28442,K3/K4V,HIP28442,7.85,1.02,-0.38,2891185070988385152
1635721458409799680,Gaia DR2 3046530292874936448,731857704,2015.5,106.07315370800531,0.45311638503528157,-10.512278768929807,0.43668608078558435,63.550719806791896,0.5143301989753095,123.56016,-138.4148037377738,0.936733770399356,-814.6192559937325,0.8609110534779079,-0.019521281,0.23325136,-0.155699,0.054337785,-0.012488166,0.06717432,-0.22156173,0.22116542,-0.049232945,0.027051892,172,172,164,8,171.9111,65098.105,2.677773640634447,1986.5708638950255,31,false,0.1313566,1.507293384110998,0.14103769450560313,-0.12879094,20,11,0.46271428,0,23,false,171,1723236.2110592276,1393.9288929801685,1236.244,10.097504,19,327187.9531607609,558.0123304171672,586.3454,11.564395,21,2131237.0124702435,4267.413436739613,499.42126,8.940341,1.4266326,0,2.624054,1.4668913,1.1571627,,,0,,,,NOT_AVAILABLE,223.74570491131914,-1.95630849762255,108.91848768020273,-32.901965278598986,100001,3607.0833,3435.3333,3868.25,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=3046530292874936448,,18,17,10.5030875,15.3,2015.5,106.072941667,HIP34104,M5,HIP34104,10.9,-0.82,-0.12,3046530292874936448
1635721458409799680,Gaia DR2 3767851972716355712,964630197,2015.5,156.06350156542425,0.08055819584201744,-10.406942072331535,0.09046833478061483,34.36131344737528,0.06228667590748695,551.66394,281.39445959456214,0.1303100776876351,-249.01082135277957,0.14480290621562508,-0.7537363,-0.5784808,-0.6389826,0.7605589,0.31907162,0.766527,-0.8135215,0.30491993,-0.32626826,-0.70558244,80,80,79,1,3.524144,124.73915,0.0,0.0,31,true,236.22813,1.4575993885183613,0.016302240277083966,-0.16648817,9,7,0.12363389,0,10,false,88,2992379.089161408,1380.0182932770197,2168.3618,9.498324,9,1126801.192157477,3004.5210965301244,375.03522,10.22177,10,2643059.650295151,7255.189030716854,364.29922,8.706653,1.2598206,0,1.5151176,0.7234459,0.79167175,-3.7311550326950567,0.2839011483851927,2,4250.0,4.5,-0.25,NOT_AVAILABLE,254.3606350961759,38.2130084685185,161.87458686681558,-18.933169633614444,100001,4405.02,4240.39,4563.26,0.172,0.1169,0.4931,0.0875,0.0579,0.269,200111,0.62790567,0.5851131,0.6776081,0.13374424,0.133422,0.13406648,http://geadata.esac.esa.int/data-server/datalink/links?ID=3767851972716355712,,19,18,10.4041493056,27.2,2015.5,156.063969444,HIP50944,K4.5,HIP50944,9.98,-0.25,0.28,3767851972716355712
1635721458409799680,Gaia DR2 3767878708888402816,939015576,2015.5,156.29212194295388,0.12885924968024415,-10.228168979294068,0.1304158025327072,78.00028203649119,0.09823095181582486,794.0499,-693.1367112292429,0.17636019648454537,121.37000585652092,0.22230928194930233,-0.788439,-0.7488141,-0.6903537,0.7866673,0.4953696,0.75159097,-0.879962,0.4217866,-0.500019,-0.7075096,79,79,72,7,6.930957,182.21617,0.09467580133266858,2.2081970577075865,31,true,69.76685,1.3767560146827202,0.02657617453224439,-0.13455065,9,7,0.17186779,0,16,false,126,3692295.3640985424,3279.9883232708457,1125.7039,9.270124,15,952463.517293735,2688.332464999917,354.2953,10.404267,13,4035181.048989124,8715.770276530924,462.9747,8.247262,1.350825,0,2.1570053,1.1341429,1.0228624,20.913706674725905,0.21808941694895084,3,4500.0,4.5,0.0,NOT_AVAILABLE,254.4169189122538,38.49691403946664,162.02134066083698,-18.681669779947317,100001,3910.0,3762.0,4039.29,0.2607,0.1129,0.6245,0.1497,0.067,0.3231,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=3767878708888402816,,20,19,10.2294194444,12.4,2015.5,156.290352083,HIP51007,M0,HIP51007,10.1,0.12,-0.69,3767878708888402816
1635721458409799680,Gaia DR2 778947814402405120,113147927,2015.5,166.34295871523034,24.50940916144668,43.53084456593986,16.62160696036665,,,,,,,,0.98271215,,,,,,,,,,45,45,45,0,11.888996,266.04056,0.2942589753253991,11.333070421746681,3,false,9.42324,,,0.29682207,5,3,45.88553,0,5,true,28,1.3157812030740088E7,5090.38232198247,2584.8376,7.8904066,5,3571707.7250305237,4577.064123644125,780.34906,8.969198,4,1.5298563047886088E7,569567.1838582086,26.85998,6.8002934,1.4341496,0,2.1689048,1.0787916,1.0901132,,,0,,,,NOT_AVAILABLE,168.51492701166805,63.05287472224714,148.54139068503594,34.3203674126673,130001,3872.2375,3578.0,4183.51,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=778947814402405120,,21,20,43.5327881944,4.86,2015.5,166.339460417,GJ412A,M1.0V,GJ412A,8.77,0.95,-4.41,778947814402405120
1635721458409799680,Gaia DR2 3566643651231641600,1472412041,2015.5,167.79045394088627,0.04222379027948143,-10.948333791730345,0.032237216296304556,50.33395144212645,0.047820811824625574,1052.5532,-942.4323926330313,0.08563688206483194,592.8426324048421,0.06455727223118889,-0.23337737,-0.40127566,-0.16105238,0.2087539,0.11538076,0.1910268,-0.16603784,-0.1280006,-0.096776605,-0.07282475,133,133,132,1,3.178038,183.82687,0.0,0.0,31,true,205.18214,1.485233929908988,0.00849172285974187,-0.055892605,15,9,0.053001136,0,22,false,178,5750342.311472626,1606.3549302046943,3579.7458,8.789131,20,2291921.6255291356,3704.676990534613,618.65625,9.450889,22,4893334.9527419,7079.316949004208,691.2157,8.037908,1.2495354,0,1.412981,0.66175747,0.75122356,37.37083150405406,0.31240695096742155,7,4250.0,4.5,-1.0,NOT_AVAILABLE,267.0254319510759,44.819399881230446,173.16864779958397,-14.882954367880297,100001,4569.79,4482.567,4698.625,0.299,0.107,0.5463,0.1387,0.046,0.2658,200111,0.5339612,0.50508046,0.55494326,0.11202089,0.11186965,0.11217213,http://geadata.esac.esa.int/data-server/datalink/links?ID=3566643651231641600,,22,21,10.9548076389,20.8,2015.5,167.788251389,HIP54651,K5V,HIP54651,9.23,0.59,-0.94,3566643651231641600
1635721458409799680,Gaia DR2 3558078971047964800,498918797,2015.5,168.83706942024506,0.029993342456756847,-18.146900604417258,0.022270488693217048,43.58949028946906,0.04052725000971252,1075.56,143.89588156924742,0.06883824215888873,-734.2289920759339,0.04488133194688903,-0.35532188,-0.33627892,-0.20765854,0.15547182,0.0625753,0.16097516,-0.081991136,0.058790553,-0.21644391,0.033991564,234,234,232,2,5.5854254,367.10046,0.0,0.0,31,true,247.54231,1.4514163156739213,0.005407228282445956,-0.028484285,28,11,0.044351116,0,34,false,288,3418506.8405928463,977.3917069087341,3497.5813,9.353775,32,1157824.7097702185,1152.7081456308583,1004.4387,10.192281,31,3230876.674363415,2938.3946610810335,1099.5381,8.488619,1.2838066,0,1.7036619,0.83850574,0.8651562,7.489603893290376,0.25145792005807344,9,4000.0,3.0,0.0,NOT_AVAILABLE,273.03998952990634,39.083469340347136,177.2427026727792,-21.034673559848663,100001,4265.885,4048.44,4580.0,0.2937,0.0172,0.6481,0.1433,0.0039,0.2694,200111,0.5832657,0.50600374,0.6476037,0.10149955,0.10135909,0.10164001,http://geadata.esac.esa.int/data-server/datalink/links?ID=3558078971047964800,,23,22,-18.1497826389,20.6,2015.5,168.839238889,HIP54966,K7V,HIP54966,9.97,-0.71,0.32,3558078971047964800
1635721458409799680,Gaia DR2 1057318835428596096,974917498,2015.5,169.9891038433569,0.030191481813508954,65.84727262350758,0.02991424091442467,110.16831008471398,0.0428483303569357,2571.1226,-2947.0511558490516,0.06443031974320337,181.9394030796628,0.05794543249899405,0.17123216,-0.23416892,-0.17878973,0.07512434,-0.07964414,-0.04540871,-0.279272,0.35583436,-0.37090662,0.055082344,237,237,229,8,7.839523,433.24008,0.0,0.0,31,true,160.65436,1.3873576862250852,0.010108935119041679,0.017817823,27,18,0.041714374,0,32,false,253,7340874.191644068,5223.999844527483,1405.221,8.523996,25,2150607.423612862,4264.318024227852,504.32623,9.519985,26,7587185.092753923,11687.281947897094,649.18304,7.5617185,1.3265167,0,1.9582667,0.99598885,0.9622779,60.327401308383756,0.17116219277687097,12,4500.0,4.5,0.0,NOT_AVAILABLE,136.8822788386326,48.72874290852158,133.2583346655852,53.98574842729231,100001,4038.4949,3904.4473,4234.8267,0.1,0.0177,0.304,0.07,0.0109,0.191,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1057318835428596096,,24,23,65.8476013889,9.09,2015.5,170.000128472,HIP55360,M1Vvar,HIP55360,9.31,0.18,-2.95,1057318835428596096
1635721458409799680,Gaia DR2 3575733210781078016,1066882244,2015.5,180.18561751911747,0.09644864050711685,-10.448205146717024,0.060001887769479206,78.75648094040741,0.1205514632808297,653.30176,82.84119332870205,0.2739313809433285,-482.8067007203143,0.12988825264132803,-0.3809868,-0.056588423,-0.18009305,0.040566795,0.09254865,0.14633092,0.13436672,-0.1381592,-0.20178428,-0.03520033,414,414,372,42,71.62185,7731.1387,0.4833469245570411,120.13883969021362,31,true,3.8684587,1.6237042721729367,0.01681576115409079,0.0061247996,50,13,0.14202416,0,65,false,489,1.3924698089199647E8,188622.52160321092,738.23096,5.3289013,43,6.919708985736355E7,102407.08744938821,675.70605,5.7511687,51,9.438457120276791E7,588130.588791335,160.48233,4.8246675,1.1747591,0,0.9265013,0.42226744,0.50423384,-0.13788119456234504,0.13542042613323174,22,5500.0,4.5,0.0,NOT_AVAILABLE,283.11935583084124,50.463125874865064,184.36461997506595,-9.503907819988449,100001,5518.5,5488.0,5787.0,0.257,0.1064,0.473,0.1275,0.0456,0.2381,200111,1.0406579,0.94633114,1.0522572,0.9048881,0.90284735,0.90692884,http://geadata.esac.esa.int/data-server/datalink/links?ID=3575733210781078016,,25,24,10.4426,12.9,2015.5,180.186359722,HIP58576,K0IV,HIP58576,5.54,-0.48,0.14,3575733210781078016
1635721458409799680,Gaia DR2 3581001280225616128,1293056122,2015.5,183.7941326627989,0.7778891930060648,-10.316772717212324,0.8073431491170739,,,,,,,,-0.06483185,,,,,,,,,,149,149,149,0,417.06046,756261.7,8.129382295137832,31014.069007740734,3,false,0.01509192,,,-0.070448376,17,8,1.6574837,0,28,false,207,7.735540110628824E7,55240.38084598351,1400.3416,5.9671392,20,4.4216042016873926E7,96382.54279451798,458.7557,6.2374387,21,4.676017508261138E7,96632.76435418725,483.89566,5.5872297,1.176081,0,0.65020895,0.27029943,0.37990952,7.176452298295533,1.1951487834955825,12,6250.0,4.5,-0.75,NOT_AVAILABLE,288.5011936032805,51.53610106118619,187.59910873768348,-7.95619404114948,130001,6325.75,6202.3003,6504.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=3581001280225616128,,26,25,10.30541875,22.5,2015.5,183.79436875,HIP59750,F5V,HIP59750,6.11,-1.01,0.03,3581001280225616128
1635721458409799680,Gaia DR2 5853498713160606720,521085047,2015.5,217.39346574260355,0.05765310663093653,-62.67618210292382,0.10497123653527451,768.5003653333918,0.20302126916720853,3785.3196,-3781.3059409680022,0.08518122633177506,769.7656533486586,0.18895487215250334,0.18334983,-0.15864016,-0.34941936,-0.35370576,0.4822408,-0.15324548,0.3140541,0.23326926,0.6223811,0.36506456,301,301,295,6,41.54696,2879.4329,0.3424131453094538,40.643326880516085,31,false,7.300462,1.208799390279474,0.030032454980830695,0.07831031,34,8,0.117203124,0,37,false,311,4941985.564875666,4180.5068469999205,1182.1499,8.953612,36,386709.51636750245,1223.7891851903694,315.99356,11.382926,36,7416448.4478875315,11887.452679115064,623.8888,7.58643,1.578952,0,3.796496,2.4293137,1.3671823,,,0,,,,NOT_AVAILABLE,313.92594429556715,-1.9180480366807584,239.09203597486666,-44.76760517903911,100001,3295.5,3290.6667,3338.3333,0.2413,0.0,0.4621,0.1595,0.0,0.2976,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=5853498713160606720,,27,26,-62.6742576389,1.3,2015.5,217.403704167,GJ551,M5.0V,GJ551,11.0,0.77,-3.78,5853498713160606720
1635721458409799680,Gaia DR2 6316161317607999232,240367999,2015.5,230.65264435631886,0.03917623341657239,-10.662003920863269,0.02945617326018319,45.206098316220796,0.04622027580773265,978.05774,-57.38038311229336,0.07798262892946378,-203.87685745977586,0.06009211883281709,-0.1548297,-0.332749,-0.045468457,-0.09230413,0.020756353,-0.011528249,0.091529116,-0.28222498,0.20658103,-0.1283972,177,177,177,0,2.8308954,229.22086,0.0,2.1515551341748975E-15,31,true,76.343414,1.5574577803259806,0.011619815588657122,0.1031974,20,10,0.049084544,0,20,false,175,1.6077312969741981E7,6857.903864384065,2344.348,7.672832,18,7279399.683497437,11204.626464150264,649.67804,8.196149,17,1.2242225006666189E7,17550.3263477839,697.5497,7.042269,1.2142342,0,1.1538796,0.52331686,0.6305628,-5.9715907093169385,0.17713659172170537,7,5000.0,4.5,0.25,NOT_AVAILABLE,352.18987678621636,37.35761067728397,231.05155956281408,7.616915451283247,100001,4976.5,4922.5,4983.5,0.1605,0.0757,0.373,0.078,0.0259,0.1873,200111,0.78997827,0.78776056,0.80740553,0.3448427,0.34432662,0.3453588,http://geadata.esac.esa.int/data-server/datalink/links?ID=6316161317607999232,,28,27,10.6597638889,21.8,2015.5,230.6525125,HIP75253,K2V,HIP75253,7.97,-0.2,-0.06,6316161317607999232
1635721458409799680,Gaia DR2 6316829270922140032,1242450339,2015.5,233.54593784436295,0.207264461847877,-10.065542734808327,0.16829946379893695,35.19218377507785,0.2467909574191137,142.59917,305.14477734297463,0.4607911173765116,-234.15738864454494,0.35334436865164187,-0.06960169,0.0581526,-0.02374689,-0.054608524,-0.025240885,-0.026471803,0.18395814,-0.34184206,0.18509433,0.016262338,193,193,177,16,88.36656,12516.737,0.9982755674215218,365.0640303805214,31,true,0.92951995,1.8101968490440707,0.06803856297943815,0.09417516,21,9,0.2307152,0,24,false,180,3.7700027481000626E8,1267611.9425943464,297.40985,4.2475114,18,1.562992261297458E8,357018.9798333554,437.78967,4.866496,20,2.718763252556451E8,981098.825590677,277.1141,3.6759915,1.1357434,0,1.1905046,0.6189847,0.57151985,48.91075832324789,0.14839636999539232,8,4750.0,3.0,0.0,NOT_AVAILABLE,355.23821043855486,35.78787612986004,233.6896796233157,8.897564143853812,100001,4695.0,4660.0,4810.25,,,,,,,200111,5.7336106,5.4621563,5.820061,14.391085,14.267309,14.51486,http://geadata.esac.esa.int/data-server/datalink/links?ID=6316829270922140032,,29,28,10.0628951389,28.9,2015.5,233.546671528,HIP76219,K1IV,HIP76219,4.61,-0.23,0.31,6316829270922140032
1635721458409799680,Gaia DR2 1706907487620624000,691093492,2015.5,235.33336362645892,1.2301632369468998,75.98968361425545,1.0997934560081577,68.34901572912311,1.489836241400968,45.876865,808.6630080779435,1.7503632240689535,-707.066481969493,1.9638785197814663,-0.09943465,-0.5688627,0.23000716,0.2808358,0.17870198,-0.057180412,-0.067253835,-0.37237695,-0.4808111,0.17990038,124,124,124,0,299.37888,322034.3,5.7347915324624745,11866.05313859142,31,false,0.028942488,1.8280325980166068,0.4403021930452773,0.10622057,14,11,1.1186659,0,16,true,129,717181.9855379048,592.7203585454432,1209.9838,11.049293,15,142370.49356149844,206.7029012136789,688.76874,12.467838,15,889431.8400542677,1201.752589770127,740.11224,9.889138,1.4386897,0,2.5787,1.4185457,1.1601543,,,0,,,,NOT_AVAILABLE,111.12561967563997,36.966045089245334,124.11735498286158,75.78796101378964,100001,3952.01,3740.0498,4070.03,0.1887,0.1066,0.3981,0.1075,0.0604,0.276,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1706907487620624000,,30,29,75.9876583333,13.0,2015.5,235.324420833,HIP76832,M4,HIP76832,12.2,-0.76,0.78,1706907487620624000
1635721458409799680,Gaia DR2 6268621389764361344,973233521,2015.5,236.85093179456163,0.21884058541783474,-10.898059423054288,0.15480367769363104,62.51546357491151,0.27728462433407997,225.45593,-309.0062421976068,0.5551467197830571,-370.7722591595491,0.4997817252924002,-0.14854163,-0.3045195,0.06530906,-0.16602251,0.0040927664,-0.32222173,0.61910635,0.06462418,-0.17179464,-0.35663784,321,321,292,29,128.17741,27318.89,1.0093541009167273,551.0756498868099,31,true,0.8848331,1.5226517478661512,0.029172317474329593,0.079803646,35,10,0.30911294,0,48,false,379,1556892.406728579,525.390098793057,2963.3074,10.207719,44,335096.60374427686,406.20312335338355,824.94836,11.538463,46,1846238.272443214,1451.2100821583454,1272.206,9.096201,1.4010826,0,2.4422617,1.3307438,1.1115179,,,0,,,,NOT_AVAILABLE,357.21438386129796,32.85665625242403,237.0843849245295,8.833965177836344,100001,3557.75,3494.0,3790.84,0.758,0.491,1.461,0.4087,0.23,0.7316,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=6268621389764361344,,31,30,10.8939638889,15.5,2015.5,236.850277083,HIP77349,K:...,HIP77349,11.2,-0.36,-0.33,6268621389764361344
