solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,star,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,dist
1635721458409799680,"Gaia DR2 4758877919212831104",4758877919212831104,1555439182,2015.5,88.5172190722407,0.0313200816853342,-60.023728916337795,0.03204690684821304,77.27272776809124,0.027635523921777493,2796.1377,-52.42312420632202,0.06527357685526955,-60.1514962976142,0.05957254282243047,0.07812296,-0.24599643,-0.5806274,-0.05663155,0.2724282,0.019823149,-0.6335085,0.37679356,-0.140435,0.103392705,168,168,165,3,6.923844,317.5122,0.0,0.0,31,true,166.3931,1.547143777542374,0.00826229320025912,-0.037224844,19,14,0.05113832,0,23,false,185,3.450479083419314E7,8270.326810526676,4172.1196,6.843667,18,1.5395513748725034E7,32510.253552746148,473.55872,7.3829026,20,2.632062380366735E7,59684.80869327305,440.99368,6.2111797,1.2089955,0,1.1717229,0.5392356,0.6324873,31.29977937698705,0.16379529639544474,12,4750.0,4.5,-0.25,"NOT_AVAILABLE",268.81454681946036,-30.340643348696176,83.51225158485893,-83.42960178784085,100001,4893.0,4846.795,4933.9,0.13,0.0694,0.2284,0.063,0.0309,0.1191,200111,0.7072728,0.69559544,0.7208221,0.25832683,0.25816235,0.2584913,"http://geadata.esac.esa.int/data-server/datalink/links?ID=4758877919212831104",,"HIP27887",88.51749999999998,-60.02333333333333,2000,7.17,"K3V    ",12.8,-0.05,-0.06,"HIP27887",4.197474856581848E-4
1635721458409799680,"Gaia DR2 3399063235753901952",3399063235753901952,385802835,2015.5,88.59485055364964,0.2613971374293072,20.275864769716733,0.24704793226018373,113.12402492796382,0.31776720672765335,355.99652,-184.40869583885495,0.4907277320746769,-88.98959094740677,0.4136267513656968,-0.008504215,0.121253386,-0.11817592,0.21921764,-0.38565624,0.08429592,-0.29835668,0.27193666,0.23460956,-0.016718438,197,197,182,15,110.20027,20868.06,1.2991304034524207,550.5137580837414,31,true,0.54552215,1.6060120717613093,0.06804413430617479,0.06767703,23,11,0.24518149,0,23,false,192,4.016032085903049E8,1671036.3131265899,240.33183,4.1788726,22,2.0705544303654942E8,692802.922466649,298.8663,4.5611715,21,2.4430899449831238E8,1451796.0883279247,168.28052,3.7920713,1.1239065,0,0.7691002,0.38229895,0.38680124,-15.480147079894989,0.17724425198987803,12,6000.0,4.5,0.0,"NOT_AVAILABLE",188.45787508933188,-2.733377164154958,88.67994728926713,-3.1569776221051815,100001,6028.3335,5947.0,6104.5,0.06,0.017,0.2771,0.0323,0.0089,0.1378,200111,1.0145179,0.9893593,1.0424576,1.2246252,1.218233,1.2310175,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3399063235753901952",,"HIP27913",88.59583333333333,20.27611111111111,2000,4.39,"G0V    ",8.66,-0.16,-0.1,"HIP27913",9.542267372089143E-4
1635721458409799680,"Gaia DR2 2966316109264052096",2966316109264052096,809311985,2015.5,88.62607305611543,0.019935162723338572,-19.704447214225944,0.029844277501949096,42.963581744813496,0.03456335785879409,1243.0385,92.85432161012164,0.04608272333261008,-24.465659685052014,0.06254534738666137,-0.1112818,0.10130364,-0.4590058,0.2595116,-0.29279047,0.26860583,-0.5350486,-0.052540727,0.24403149,0.056767672,386,386,378,8,5.672471,549.5099,0.0,0.0,31,true,106.716576,1.5792481273821635,0.004917081215775234,0.002694323,44,16,0.044563256,0,47,false,398,2.2227730040704858E7,3680.577441224735,6039.1963,7.321128,41,1.1411523606677463E7,9512.16696079448,1199.6765,7.7080293,42,1.5102632345027426E7,21042.789633220502,717.7106,6.814288,1.1928414,0,0.89374113,0.38690138,0.50683975,42.58386434778495,0.16303669912433263,26,5500.0,4.5,-0.5,"NOT_AVAILABLE",224.9655300565161,-21.08506509815109,88.22739458833041,-43.13527449174636,100001,5575.5,5530.0,5625.0,0.025,0.0,0.1941,0.0125,0.0019,0.0781,200111,0.74466527,0.7316168,0.7569697,0.48278323,0.48218387,0.48338258,"http://geadata.esac.esa.int/data-server/datalink/links?ID=2966316109264052096",,"HIP27922",88.62583333333333,-19.704166666666666,2000,7.51,"G6V    ",22.7,0.09,-0.03,"HIP27922",3.600569980534741E-4
1635721458409799680,"Gaia DR2 4792058603158427648",4792058603158427648,78407836,2015.5,88.70858959760683,0.06227604871151018,-52.63443068426801,0.07899347003976365,28.31102637915515,0.06966691409363882,406.37692,-17.812908786077088,0.1397170622190806,244.00602111468564,0.18330135067335834,0.11246495,0.16962004,-0.14416927,0.04318382,0.073461175,0.0432529,-0.14704025,-0.01966543,-0.012918664,0.031799108,302,302,266,36,62.43872,5859.734,0.4593359968284645,104.21721838030922,31,true,4.3011665,1.7214318047244184,0.018594148063387595,-5.579438E-4,36,17,0.10273965,0,40,true,310,1.5763546348648658E8,217779.17158259213,723.83167,5.194231,27,9.73559198666258E7,212474.26898640426,458.201,5.380482,27,8.215724631835592E7,374217.4002929577,219.54416,4.975305,1.1387867,0,0.40517712,0.18625116,0.21892595,,,0,,,,"NOT_AVAILABLE",260.3193978631394,-29.63389270474627,86.74539704971279,-76.05912163584868,100001,7162.0,6970.75,7369.5,0.697,0.3499,0.8953,0.36,0.1916,0.452,200111,1.7979202,1.6980989,1.8979293,7.6625404,7.636271,7.68881,"http://geadata.esac.esa.int/data-server/datalink/links?ID=4792058603158427648",,"HIP27947",88.70875,-52.63527777777778,2000,5.29,"F0Ve...",34.9,-0.02,0.24,"HIP27947",8.526686657410513E-4
1635721458409799680,"Gaia DR2 2995725777561177472",2995725777561177472,667101371,2015.5,89.10103859729013,0.33582949922846056,-14.167100234575928,0.3484687570410049,68.927704271567,0.4005882125201089,172.06624,-40.823700937728816,0.7358604577941364,139.61151771507377,0.6786011165186776,0.021656407,-0.13299781,-0.05924132,0.10760493,-0.11469164,0.10240903,-0.22378914,0.21957856,-0.073180564,-0.11934338,214,214,203,11,183.70541,72472.58,2.045499383239375,1448.0550513389815,31,false,0.20937061,2.001975014557329,0.1144761643305179,0.06036922,25,11,0.37522304,0,28,true,201,7.159434877418127E8,3835011.672400171,186.68613,3.551169,23,3.911851690004596E8,5068015.313899259,77.18705,3.8704321,23,3.6649991123582494E8,1107387.123592255,330.95917,3.3517354,1.0583029,0,0.5186968,0.31926322,0.19943357,-0.9055699710741223,1.0915700251283778,7,6500.0,3.5,0.0,"NOT_AVAILABLE",219.7546256334464,-18.471309300367356,88.89982425401116,-37.60294805886651,101001,6559.6665,6249.0,6888.0,,,,,,,200111,1.8692356,1.6952795,2.0597122,5.828407,5.7793264,5.877487,"http://geadata.esac.esa.int/data-server/datalink/links?ID=2995725777561177472",,"HIP28103",89.10125,-14.167499999999999,2000,3.71,"F1V    ",15.0,-0.04,0.14,"HIP28103",4.4925082011136803E-4
1635721458409799680,"Gaia DR2 3022685630877620096",3022685630877620096,1554100609,2015.5,89.59040927909308,0.2832071730542067,-4.651024942793457,0.2952025654337388,41.09374432301547,0.13321616003217193,308.47418,78.77879947060364,0.40048873440619964,-237.39465536850642,0.38688863593496275,-0.92434055,-0.112610854,-0.7727488,0.8650524,0.06420053,0.8074136,-0.8778058,0.34367704,-0.20326836,-0.85337806,106,106,104,2,24.97121,1026.8488,0.34724161693121686,30.677618040671685,31,false,7.4558573,1.413911890141376,0.02811480163437594,-0.4240345,12,7,0.3498007,0,16,false,105,1012536.6133128452,7479.672153687032,135.3718,10.674839,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",211.0338550752488,-13.920506499654882,89.53726813638343,-28.08964789310047,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3022685630877620096",,"HIP28267",89.58958333333332,-4.650555555555556,2000,6.99,"G0     ",23.2,0.07,-0.2,"HIP28267",9.476422482984551E-4
1635721458409799680,"Gaia DR2 3022685626580347392",3022685626580347392,1549216920,2015.5,89.5900565550957,0.03864209261538605,-4.651535440905138,0.03680801264204887,41.42089699905948,0.042924855202034255,964.963,74.72184227483176,0.07440868646738158,-200.56878773863588,0.0675402511602602,-0.33333236,0.27934813,0.024477579,0.19072972,-0.27327582,0.12684427,-0.3531961,0.20907663,0.16922364,-0.35669565,142,142,140,2,7.897545,309.63092,0.0,0.0,31,true,161.45259,1.57664266385025,0.010221996068191984,-0.1714174,16,10,0.052840766,0,16,false,139,3.566357224420751E7,13644.15345671749,2613.8354,6.8078036,13,1.8234368544457458E7,60048.584343497685,303.66025,7.1991615,15,2.4210313861823488E7,104158.8387879395,232.43648,6.301919,1.1901411,0,0.89724255,0.3913579,0.50588465,143.2545540518807,0.18210552871770333,5,5500.0,4.5,-0.25,"NOT_AVAILABLE",211.03416103615663,-13.921050568122556,89.53686777059723,-28.090157254945904,100001,5559.3335,5502.0,5613.0,0.1297,0.026,0.2256,0.058,0.013,0.1036,200111,0.98479784,0.96605635,1.0054289,0.8346028,0.83332354,0.835882,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3022685626580347392",,"HIP28267",89.58958333333332,-4.650555555555556,2000,6.99,"G0     ",23.2,0.07,-0.2,"HIP28267",0.0010874933179039412
1635721458409799680,"Gaia DR2 269067920001221888",269067920001221888,1551377830,2015.5,89.9073751956594,0.04422224794403902,58.59191817286467,0.03901743055350206,74.1523547293929,0.04323239939016357,1715.2034,9.157315781360662,0.07233265862631448,-254.1781081511747,0.0733969081432737,-0.11010974,0.39986143,-0.66136956,-0.088107854,-0.15513569,-0.03686928,-0.663258,-0.05298024,-0.10271246,0.12109517,165,165,157,8,10.690335,423.64038,0.0,0.5716938708783101,31,true,245.71204,1.3717104985978879,0.008965212532842621,-0.008105871,19,11,0.053245258,0,22,false,172,3246470.4505963847,1605.1019336802353,2022.5946,9.409837,20,858196.2764484072,2426.872799040813,353.62228,10.517422,19,3499219.906288257,5891.785960740429,593.915,8.401992,1.3422011,0,2.1154299,1.107585,1.0078449,-0.15232408458086155,0.34480555126803936,9,4000.0,3.0,0.0,"NOT_AVAILABLE",154.9293391641024,16.571844943975673,89.94097321887828,35.15265631494339,100001,3926.51,3814.805,3987.4668,0.2193,0.128,0.6561,0.152,0.07,0.3304,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=269067920001221888",,"HIP28368",89.90708333333332,58.59277777777778,2000,10.2,"M1     ",13.5,0.01,-0.25,"HIP28368",8.729569903692287E-4
1635721458409799680,"Gaia DR2 3329650894894946816",3329650894894946816,65411120,2015.5,90.59587404013054,1.2541683867663378,9.647155147900921,1.2196582974897574,16.695416301540632,1.4291167200894175,11.682332,34.47359572186798,2.36038841404352,-24.414508529738026,2.1302258309156996,0.023180317,-0.09218394,-0.038431507,0.091996096,-0.03852569,0.07572042,-0.050560813,0.3390081,-0.00554836,-0.004835871,175,175,148,27,375.09488,562431.3,7.33704572888986,13852.940524749542,31,false,0.017036464,1.6529273468971244,0.4100237351405562,-0.2893355,22,10,1.1706523,0,23,true,165,4.5686200986722237E8,1.1902450639554672E7,38.38386,4.038903,21,2.9259350131046826E8,568664.4760867706,514.52747,4.1857266,18,2.1245596807052767E8,753657.128574903,281.90002,3.9437478,1.1054748,1,0.24197888,0.1468234,0.09515548,58.7619953146434,11.24534420024348,8,6500.0,4.5,0.0,"NOT_AVAILABLE",198.68374555754195,-6.312717890108147,90.60490088331677,-13.7908744646617,100002,7400.75,6739.0,7959.25,0.59,0.2156,0.9348,0.2657,0.126,0.4561,200111,4.880732,4.2198024,5.8863425,64.38246,58.030525,70.7344,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3329650894894946816",,"HIP28614",90.59583333333332,9.647222222222222,2000,4.12,"Am...  ",46.5,0.01,-0.04,"HIP28614",7.816311570996788E-5
1635721458409799680,"Gaia DR2 5567900121118276736",5567900121118276736,1238565863,2015.5,91.11799581223357,0.017378483385992845,-45.03554332315996,0.020831485859886034,36.80713804268661,0.019303796038306956,1906.7306,-82.4282696635622,0.034781547986735585,246.06689423046407,0.041642176293260495,0.010482385,0.14550409,-0.162883,0.048597436,0.06459877,0.05335357,-0.43917283,0.14202337,-0.008779009,0.020305274,223,223,220,3,11.262676,542.08386,0.0,0.0,31,true,295.09882,1.6297947999420015,0.006155537206523877,0.035861637,26,16,0.03581393,0,30,false,260,6.253777919881681E7,34784.07875211719,1797.8851,6.1980095,24,3.510623074485939E7,101933.99324864817,344.4016,6.4879274,27,3.8515700510403015E7,240107.03457101696,160.41055,5.7978253,1.1772393,0,0.6901021,0.28991795,0.40018415,27.42344825094549,0.2729508809190666,12,6250.0,4.5,0.0,"NOT_AVAILABLE",252.12444472803716,-26.78303743967488,92.15286162505727,-68.46646925867292,100001,6171.3335,6119.5,6255.0,0.157,0.0143,0.302,0.0755,0.0049,0.1481,200111,1.1715901,1.1404574,1.1915214,1.7937509,1.7917145,1.7957872,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5567900121118276736",,"HIP28764",91.11833333333333,-45.03638888888889,2000,6.35,"G0IV-V ",26.6,-0.08,0.25,"HIP28764",8.785614021610798E-4
1635721458409799680,"Gaia DR2 5567901972248535424",5567901972248535424,1274227396,2015.5,91.16524477398276,0.05431619504582325,-45.079194593661114,0.06250981211619062,37.22820005999057,0.06072383795699272,613.0739,-83.45360590313368,0.11151275841011703,236.4759130446003,0.12521684278697792,-0.059715275,-0.0042692493,-0.09278607,0.1585889,0.09332935,0.16346113,-0.32665485,0.15177453,-0.23711257,-0.023851274,192,192,190,2,35.89461,2087.2312,0.2799671972474745,29.88287765498643,31,true,9.956892,1.4982517460052742,0.016111397948709107,-0.12564549,22,15,0.07456449,0,25,false,202,6373630.248336195,2380.2119537459007,2677.7573,8.677399,9,2487648.340110475,12829.382464424898,193.90242,9.361916,10,5598756.715125103,33978.25993416054,164.77467,7.891691,1.2687283,0,1.4702244,0.6845169,0.7857075,,,0,,,,"NOT_AVAILABLE",252.18029672360748,-26.75995303258367,92.2464326537524,-68.50938897144403,100001,4416.0,4326.0,4573.7754,0.6827,0.377,1.037,0.3167,0.1746,0.5091,200111,0.83957785,0.78265333,0.8748751,0.24150877,0.24098417,0.24203336,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5567901972248535424",,"HIP28790",91.16708333333331,-45.07888888888889,2000,5.93,"F4V    ",27.0,-0.08,0.25,"HIP28790",0.001333769995621829
1635721458409799680,"Gaia DR2 5567901976544151168",5567901976544151168,827850751,2015.5,91.16659566293063,0.24438292266791983,-45.07783259715768,0.27031145880442947,36.58916272204673,0.2665180049470406,137.28589,-80.31314998123753,0.4858193368131827,254.15827897653787,0.5210302962678454,0.13317184,0.059606783,-0.05848593,-0.012682906,0.23023082,0.030309735,-0.3493498,0.14811775,-0.21335626,0.10547004,233,233,228,5,181.04805,67499.086,1.6391671953055493,1392.3535811532797,31,true,0.33374897,1.5678506457182702,0.09277652143401902,-0.01169026,27,14,0.2698301,0,31,false,252,8.673821952837291E7,66583.27941456126,1302.7028,5.8428392,25,4.973327750406389E7,117387.78304130926,423.66656,6.1097703,25,5.156394931222188E7,126370.85098251533,408.03674,5.481055,1.16785,0,0.6287155,0.26693106,0.36178446,27.498186393844083,1.397006508043219,16,6500.0,4.0,0.0,"NOT_AVAILABLE",252.17904033769426,-26.758725648051275,92.2489536428825,-68.50800623263159,100001,6387.0,6322.6426,6468.25,0.062,0.0056,0.159,0.03,0.0022,0.0777,200111,1.2934861,1.2611943,1.3199526,2.5084527,2.4877813,2.529124,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5567901976544151168",,"HIP28790",91.16708333333331,-45.07888888888889,2000,5.93,"F4V    ",27.0,-0.08,0.25,"HIP28790",0.001111007729089541
1635721458409799680,"Gaia DR2 3345968334645285376",3345968334645285376,349123177,2015.5,91.66811909667064,0.05333904841826383,15.541659632477593,0.051229235974060754,63.36835252175979,0.055089311386084916,1150.2839,-120.63720503715243,0.09818095692046866,-103.51897269503209,0.08256524090061709,-0.39206368,0.046750918,-0.43507084,0.3646608,-0.30308232,0.24447651,-0.5886522,0.24840897,0.08767114,-0.23205476,104,104,103,1,2.3787324,134.39236,0.0,0.0,31,true,226.3774,1.566778611400336,0.012850456205756347,-0.09867603,12,10,0.06640271,0,16,false,121,4.63104801206883E7,40841.314365327,1133.9126,6.5241675,12,2.25049914716307E7,134554.98024576154,167.25499,6.970691,13,3.2594094367382225E7,222244.36526275624,146.65881,5.9790726,1.1897757,0,0.99161863,0.44652367,0.54509497,-9.965848807279864,0.18195495193572572,8,5250.0,4.5,0.0,"NOT_AVAILABLE",194.0242467136278,-2.535759945950047,91.62248080446939,-7.88822666712805,100001,5306.0,5222.7,5334.3335,0.052,0.0,0.1841,0.0273,0.0024,0.0891,200111,0.81698984,0.808334,0.843259,0.47664717,0.47595024,0.4773441,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3345968334645285376",,"HIP28954",91.66874999999999,15.541944444444445,2000,6.76,"K0     ",15.4,-0.12,-0.1,"HIP28954",6.712530255601509E-4
1635721458409799680,"Gaia DR2 2911981886751531648",2911981886751531648,81958455,2015.5,91.93135064867923,0.019075036866252084,-25.745735518177046,0.025703510562691385,87.67258988818969,0.030887690361073947,2838.4314,-184.8999797333314,0.04010948662286322,-202.80639940244617,0.05155860835731809,0.07297687,0.05910452,-0.007236303,-0.06875733,0.060092192,-0.04415937,-0.24438734,0.17445877,-0.017154468,0.005028881,347,347,333,14,21.953642,1271.1521,0.10613858638113471,5.852789471250522,31,true,60.215527,1.3373380636136152,0.007314981508787034,-0.072706945,41,18,0.036339544,0,46,false,372,960731.9407716504,322.7705928890079,2976.5164,10.73186,40,190837.2665010767,196.3967265083094,971.6927,12.14973,40,1171101.6868500086,1054.6881329269966,1110.3772,9.590433,1.4176055,0,2.5592966,1.4178696,1.141427,,,0,,,,"NOT_AVAILABLE",232.17518434307962,-20.48989863695428,92.66104675217746,-49.16717748082278,100001,3767.78,3484.0,4002.3499,0.1337,0.0199,0.313,0.0893,0.0113,0.1997,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=2911981886751531648",,"HIP29052",91.93208333333331,-25.744722222222222,2000,11.8,"---    ",11.4,-0.18,-0.2,"HIP29052",0.0012092594206380583
1635721458409799680,"Gaia DR2 1105408965770145920",1105408965770145920,1568232800,2015.5,91.979659208383,0.011855004478381406,67.97634270047362,0.022114516284900052,39.9944615731311,0.02898236718089258,1379.9584,-48.15434955708341,0.03351667610003392,-111.02002482637371,0.04915814341765607,-0.22937748,0.11984055,-0.22484079,0.14937037,-0.17144743,0.1458222,-0.23974599,0.06823785,0.16780508,-0.011708076,553,553,540,13,6.3366146,769.3472,0.0,0.0,31,true,279.9381,1.4657328771416336,0.00431080186657404,0.033735197,64,17,0.03546254,0,69,true,583,3768603.7362417276,1177.6202445722847,3200.186,9.247914,61,1379516.4938587102,1374.6474693090138,1003.542,10.002071,59,3389591.0141553413,1780.9847523986953,1903.2117,8.436552,1.265484,0,1.5655193,0.75415707,0.81136227,-1.9851795630352091,0.24236094505761402,8,4500.0,4.5,0.0,"NOT_AVAILABLE",146.17716681071818,21.082858736144015,91.0414486629936,44.544218542378275,100001,4247.22,4151.1104,4330.76,0.274,0.2189,0.6651,0.13,0.1075,0.3223,200111,0.67661506,0.6507633,0.7083089,0.1342138,0.13405056,0.13437705,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1105408965770145920",,"HIP29067",91.98041666666664,67.97666666666667,2000,9.75,"K8     ",24.9,-0.05,-0.11,"HIP29067",4.308491837941158E-4
1635721458409799680,"Gaia DR2 5264749303461634816",5264749303461634816,1334123634,2015.5,92.56229319143102,0.06610819764794235,-74.75395865619828,0.07544824418773043,97.89834825925773,0.07188875834454979,1361.8033,121.20317456031113,0.1285829806788971,-212.09960011491086,0.15304852237126168,0.04639904,0.059110772,0.06835811,-0.05556751,0.11083146,-0.015531324,-0.3311458,0.28411457,-0.07226593,0.020555068,330,330,305,25,70.76562,7509.5283,0.4924900747616835,127.66892921538125,31,true,3.7094336,1.6777350150274521,0.021517027079712342,0.0915358,39,19,0.087037176,0,45,true,364,2.1637603051330683E8,440352.97302964685,491.36954,4.8503428,34,1.0696503762242255E8,236012.4190573563,453.21783,5.2782836,34,1.4085293167856228E8,299595.3945235651,470.14386,4.390005,1.1453116,0,0.8882785,0.42794085,0.46033764,36.14549413152154,0.12547229583794506,21,5500.0,4.5,0.0,"NOT_AVAILABLE",285.7592291450458,-28.801092344055576,265.2921933231825,-81.76482129047751,100001,5656.6665,5570.0,6223.5,0.145,0.0253,0.4425,0.0688,0.0199,0.212,200111,0.9872432,0.81559753,1.0182042,0.89905304,0.8970411,0.901065,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5264749303461634816",,"HIP29271",92.56041666666667,-74.75277777777778,2000,5.08,"G5V    ",10.1,0.12,-0.21,"HIP29271",0.0012798416054795206
1635721458409799680,"Gaia DR2 3319126988068404096",3319126988068404096,718878352,2015.5,93.00321726278369,0.03436713589787985,6.781974214556043,0.03615193579904448,41.062734333076314,0.04157680997197334,987.6355,197.3044974217954,0.06622284980693374,-254.84820560748952,0.06014464328396318,-0.1661445,0.054043386,-0.25547788,0.29558024,-0.4327631,0.15283349,-0.40022126,0.23629843,0.11871396,-0.07948947,178,178,173,5,6.8392034,326.09482,0.0,0.0,31,false,186.21194,1.6066759034809044,0.010133978302523182,-0.017084284,20,11,0.044699375,0,23,false,185,4.000691859059661E7,11731.004344035915,3410.3574,6.6830277,20,2.1069628836515266E7,63902.88692279147,329.71326,7.042246,19,2.6038147841814898E7,78214.54564290366,332.9067,6.2228947,1.1774907,0,0.8193512,0.35921812,0.46013308,-53.52437398685986,0.13621482151124772,13,5750.0,4.5,0.0,"NOT_AVAILABLE",202.35934477925022,-5.591295307069076,93.11242325240633,-16.624865394716913,100001,5830.0,5743.25,5870.0,0.079,0.017,0.197,0.038,0.0079,0.0901,200111,0.9473777,0.93451023,0.9762135,0.934147,0.9327527,0.9355413,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3319126988068404096",,"HIP29432",93.0025,6.783055555555555,2000,6.85,"G4V    ",23.1,0.2,-0.25,"HIP29432",0.0012948314849873753
1635721458409799680,"Gaia DR2 3330062833797919744",3330062833797919744,279155279,2015.5,93.30243802506646,0.05886241211581513,10.625861199913384,0.06204563148963148,53.633520703071824,0.07164841385149964,748.56537,78.3531325948559,0.11776229586488426,-297.61745439420895,0.09138121784150956,0.1119257,-0.039713494,-0.53889805,-0.08363325,-0.5738583,-0.36424333,-0.7127448,0.5483595,0.41944352,0.27141577,123,123,111,12,6.354705,226.9492,0.0,1.328059265449604E-15,31,true,261.49414,1.6264439087059361,0.015014423426119364,0.09424814,14,9,0.077652864,0,15,false,130,5.899612763583391E7,51275.6430183938,1150.5682,6.261307,13,3.0702738561038245E7,81988.15378206944,374.47775,6.6334453,13,3.9014968982475854E7,302800.1107319693,128.84727,5.7838416,1.1817336,0,0.84960365,0.3721385,0.47746515,5.813780493013983,0.17775087379870444,9,5750.0,4.5,0.0,"NOT_AVAILABLE",199.106454149916,-3.5057822810797856,93.32824293536655,-12.775273760849,100001,5716.0,5696.0,5737.0,0.0253,0.008,0.1331,0.013,0.0039,0.0701,200111,0.9195286,0.91280913,0.9259973,0.81319386,0.81164545,0.81474227,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3330062833797919744",,"HIP29525",93.30208333333333,10.626944444444446,2000,6.43,"G8V    ",18.1,0.08,-0.3,"HIP29525",0.0011379573394900762
1635721458409799680,"Gaia DR2 1007904858732031104",1007904858732031104,170619329,2015.5,93.39864844647434,0.017699895507340618,63.393254853036325,0.020624069532404553,36.74386454593205,0.030442849885552795,1206.9785,170.7722475851351,0.03214806942264225,-205.71537504357457,0.03809033725538891,-0.1640454,0.23076923,0.1283154,0.05291903,-0.21586311,-0.014301683,-0.11055709,0.21733637,-0.08330078,0.04311988,294,294,284,10,5.853059,440.45303,0.0,0.0,31,true,271.87466,1.4776520757717697,0.005721520387013269,-0.009658178,34,15,0.026799502,0,38,false,312,3989102.6450447864,1076.4240453327832,3705.884,9.186177,38,1501539.2796074,2450.1065668451556,612.8465,9.910047,36,3520988.3929118305,3927.78461409697,896.43115,8.395259,1.259062,0,1.5147877,0.7238693,0.79091835,21.67573357058319,0.222075508551164,11,4000.0,3.0,0.0,"NOT_AVAILABLE",150.9761644797014,20.00959943616997,91.9855885250157,39.97739745128338,100001,4385.46,4241.465,4525.265,0.433,0.1024,0.5781,0.2143,0.0714,0.3148,200111,0.687042,0.6452463,0.7344832,0.15729754,0.15708539,0.15750968,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1007904858732031104",,"HIP29548",93.39708333333333,63.39388888888889,2000,9.67,"M0     ",24.7,0.17,-0.2,"HIP29548",9.451630840659456E-4
1635721458409799680,"Gaia DR2 2913411183149615744",2913411183149615744,958115895,2015.5,93.43850678206691,0.012860221048931865,-23.861458285120424,0.021331290592895794,59.76171398630526,0.024291911588745805,2460.1487,-47.73288564485171,0.026282946923757985,110.90026407228903,0.0423226054917929,0.046188105,0.008533214,-0.0574524,0.16683954,0.004576285,0.16831252,-0.34563145,0.13357246,0.07497873,0.061923534,415,415,404,11,13.410482,909.21857,0.0,2.817623664535686E-15,31,true,300.61484,1.601587808850392,0.004581374137362628,-0.09466874,47,18,0.03296114,0,57,false,441,6.373475149716795E7,26558.147091856255,2399.819,6.177425,47,3.2826918988247458E7,68191.44306496144,481.39352,6.560813,47,4.279325192046098E7,70796.10486894392,604.4577,5.6834817,1.1864825,0,0.87733126,0.38338804,0.4939432,21.760082841533116,0.13829542804886938,27,5500.0,4.5,0.0,"VARIABLE",230.8528996482498,-18.52299943337282,94.63448251505375,-47.24543676306835,100001,5626.0,5559.325,5661.75,0.088,0.0089,0.1736,0.0443,0.0129,0.0811,200111,0.888404,0.8772201,0.90984166,0.71238476,0.71180296,0.71296656,"http://geadata.esac.esa.int/data-server/datalink/links?ID=2913411183149615744","http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=2913411183149615744","HIP29568",93.43875,-23.861666666666668,2000,6.37,"G5V    ",16.6,-0.05,0.11,"HIP29568",3.0479096832641985E-4
