solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,pos
1635721458409799680,Gaia DR2 5057458960388184320,5057458960388184320,229227461,2015.5,53.5490936757996536,2.14489226398230581,-28.0092699188408254,4.59320962883276085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.661186218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,0,52,3,-1.00233471,37.361393,0,0,3,false,0.0110184038,NULL,NULL,-0.0497292094,8,5,15.8532057,0,8,false,55,63.939740326250039,1.71181339406934452,37.3520508,21.1739388,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,224.009853882291424,-54.0890793325208179,41.5412195576929193,-45.5077347065731459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.934607996101577 , -0.488853981163577)"
1635721458409799680,Gaia DR2 5057431197720333312,5057431197720333312,182890206,2015.5,53.5724100326068964,0.717113121779090146,-28.104636147014709,1.2202153147162631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.504202664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473,0,470,3,96.7523346,14049.6211,10.9623040177486839,406.874676881649066,3,false,0.00773433549,NULL,NULL,-0.0239720661,62,18,2.79230809,0,66,false,581,398.248593750109933,2.23463769424785852,178.216187,19.1879807,60,527.637616626786212,6.48918819636439181,81.3102646,18.5455494,60,1067.43015979205234,5.88520060255422983,181.37532,17.1910706,4.00520611,0,1.35447884,-0.642431259,1.9969101,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,224.175803993314958,-54.0825471628141514,41.5229260040637129,-45.6044508865954512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.935014943297433 , -0.49051843584042)"
1635721458409799680,Gaia DR2 5057408554652028032,5057408554652028032,1094179161,2015.5,53.4284980735803714,0.799494518793688491,-28.4268692157149019,1.53818129746243493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.553573132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,162,0,159,3,-0.453707457,145.530975,0,0,3,false,0.0201082509,NULL,NULL,0.0226578694,21,11,3.0366025,0,21,false,162,74.4179496911152256,0.924943528854892505,80.456749,21.0091705,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,224.690589126960361,-54.2530814035248738,41.1955832634579977,-45.8646383632233992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.932503205779425 , -0.496142463848043)"
1635721458409799680,Gaia DR2 5057416354312561152,5057416354312561152,194530188,2015.5,53.4863108379013923,0.739480212561313466,-28.2852262225343409,1.58089821680263332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.541285276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229,0,225,4,1.78414786,258.84314,1.70389079223013273,1.1323447735075276,3,false,0.0182725638,NULL,NULL,-0.0256147049,29,13,4.82962942,0,30,false,233,78.6302008526699581,0.87150289897414035,90.2236862,20.9493923,15,70.1279739091715868,22.986969093067934,3.05077076,20.73666,26,91.7811918597458174,4.80048291541920857,19.1191578,19.8550358,2.05912185,0,0.881624222,-0.212732315,1.09435654,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,224.46258910896276,-54.1832307904166655,41.3332642938919008,-45.7487076374667794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.933512228866506 , -0.493670327254663)"
1635721458409799680,Gaia DR2 5057489330102608128,5057489330102608128,142282628,2015.5,53.243580733223709,0.208733804309464227,-27.8320089067565029,0.358617171702345694,-0.567088938415308386,0.447104035722498294,-1.26836014,9.30099295770055434,0.535861426027809284,1.7993481047767983,0.828846892519511491,-0.556283653,-0.00283287512,-0.277855724,0.0287110005,0.0112441145,-0.0140348747,-0.164844722,0.034422975,0.0390892439,-0.572938919,710,0,705,5,0.812522113,730.158142,0,0,31,false,0.0812697411,1.60321773089108155,0.0620197532046279573,-0.012883151,82,19,0.791811228,0,88,false,745,173.733604677707945,0.492312993896501072,352.892578,20.0886555,76,82.1866063667615236,3.21517059872722077,25.56213,20.5643864,76,154.962130095571524,3.84089813001018543,40.3452835,19.286356,1.3650136,0,1.2780304,0.475730896,0.8022995,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.642028099306287,-54.3299558175455672,41.2646893790373284,-45.2497312543200323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.92927578934617 , -0.485760192867288)"
1635721458409799680,Gaia DR2 5057500260794371200,5057500260794371200,391355100,2015.5,53.0930852944786267,0.0551010236634973394,-27.8238633173071293,0.10159160038618871,0.629765814855012596,0.134420975383780728,4.68502617,-0.932639894294500671,0.141417200167096496,-0.535881533898871276,0.225930802763490285,-0.649019122,0.0895228237,-0.287701547,0.142153516,-0.178477436,0.0698243156,-0.215619847,0.135188133,0.0310752839,-0.660497069,675,0,671,4,-0.194961205,658.248169,0,0,31,false,1.34050024,1.47563796063184594,0.0143990713139048269,0.00255743088,77,17,0.222632766,0,82,false,710,1429.58843337825988,1.03271963297048996,1384.2948,17.8003387,70,590.885402936083324,3.90080340153105309,151.477875,18.4226303,71,1239.13511173942516,4.52344740828201886,273.936005,17.0291233,1.28010309,0,1.393507,0.622291565,0.771215439,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.594253281305157,-54.4603628123299188,41.090805150686144,-45.1970090772225035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.926649148430835 , -0.485618025511881)"
1635721458409799680,Gaia DR2 5057500634455286016,5057500634455286016,755231877,2015.5,53.1857124433438386,0.0687226965457488764,-27.8503432862665434,0.115555963224807323,0.254204564336138139,0.150198831731064186,1.69245362,0.973023300615165065,0.190754283352977533,-0.120360681549888229,0.268942673191712944,-0.584158123,-0.0672315657,-0.311334848,0.0947450995,0.074213773,0.0108621735,-0.193853676,0.0291103423,0.0140036354,-0.648614287,740,0,734,6,1.88691723,802.73822,0,0,31,false,0.797902167,1.57997179144427813,0.0186981792642420264,-0.022121856,84,17,0.270455599,0,90,false,777,924.772393235241793,0.824161826067918324,1122.07617,18.2732792,80,477.868550906355892,5.54737290365250146,86.143219,18.6531162,83,676.083339672793954,4.30474247894435447,157.055466,17.6869202,1.24782264,0,0.96619606,0.379837036,0.586359024,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.66011392540571,-54.3832795342557347,41.1874822487331116,-45.2496716685347167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.928265797155268 , -0.486080188156049)"
1635721458409799680,Gaia DR2 5057502867838283520,5057502867838283520,1484499262,2015.5,52.98171803547406,0.172500796047067861,-27.8455783210772694,0.328343546554899279,2.57636189456253195,0.427888648353411005,6.02110386,-1.06725498118051343,0.548618792231208907,-3.47667567597230676,1.04057029220735364,-0.646602392,0.0786693022,-0.220419541,0.0741197914,-0.230657056,0.0437818803,-0.158642024,-0.179702759,0.347366363,-0.791307569,711,0,702,9,3.08672714,817.973694,0.594656763808636191,0.998277741253810524,31,false,0.133796796,1.23033323667328043,0.0440288698254922145,-0.0256255679,81,16,1.00270581,0,87,false,736,270.108570701750523,0.68830122037438668,392.427856,19.60952,66,70.5204022486998952,6.04868879324841213,11.6587915,20.7306004,68,365.781118072740412,3.34914644832008834,109.216217,18.3538666,1.61528206,0,2.37673378,1.1210804,1.25565338,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.606199611320363,-54.5609715483771893,40.9489019688017493,-45.18401220551074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.924705423082284 , -0.485997023824753)"
1635721458409799680,Gaia DR2 5057503658112292352,5057503658112292352,1596116153,2015.5,53.0319214518530089,0.1478877685301698,-27.7921508536286517,0.271143169263413919,0.7951944787780868,0.344167555442461748,2.31048656,2.23449893108509512,0.410562329815289451,-0.180307190968664766,0.662060337653560982,-0.658907294,-0.103452332,-0.394892186,0.229975522,-0.0415089615,0.163585961,-0.267106861,0.204361662,-0.0238415394,-0.723182917,716,0,711,5,3.15776849,830.686707,0.496243122207172538,0.947730817804805836,31,false,0.188763157,1.32394929978346276,0.0368116046761944593,-0.018732192,82,18,0.652669132,0,88,false,762,346.82273090774612,0.695755758603730179,498.483459,19.3380966,69,93.6460484528612938,4.54734418889213199,20.5935688,20.4226646,75,438.17886278214803,4.72619569989337407,92.7128067,18.1577911,1.53341997,0,2.2648735,1.08456802,1.18030548,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.526445632025712,-54.5091572652466851,41.033863307877894,-45.1488309599960687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.925581637993846 , -0.485064538606773)"
1635721458409799680,Gaia DR2 5057504177803041152,5057504177803041152,1133830073,2015.5,52.9418307103505228,0.198317851141091794,-27.7944770915162955,0.359606350253357576,1.41844346185780257,0.495469763891559278,2.86282539,9.76099171708024294,0.613538654711475173,-12.9901734421675563,1.03062120683895397,-0.610373318,-0.0638627708,-0.344170451,0.17503953,-0.254460275,0.115750462,-0.261961013,0.027366383,0.241346121,-0.766430199,646,0,643,3,4.98791075,832.478394,1.06995462793627882,2.86614677625164704,31,false,0.114776507,1.27904759320865824,0.0500204115929592172,-0.0217632595,74,15,1.01244402,0,79,false,683,271.293222302345328,0.629610699097685633,430.890411,19.6047688,56,53.8243068067440262,4.60256659834583015,11.6944113,21.0239429,65,378.620729317506402,4.53607803994888314,83.4687424,18.3164082,1.59401345,0,2.70753479,1.41917419,1.2883606,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.510020355909944,-54.5883174549773287,40.9264739000409037,-45.1239651437499063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.924009257929065 , -0.485105139117097)"
1635721458409799680,Gaia DR2 5057511805665492096,5057511805665492096,153377802,2015.5,53.3666745047620026,0.336093512716520493,-27.829153823509813,0.562003702158533791,0.213303182959076243,0.733211952356696783,0.290916115,1.27392714941664487,0.853235048763905435,-4.47896536134889267,1.24370042509947099,-0.386941731,0.0937656611,-0.372863293,-0.0322500169,0.0726401731,-0.0704300702,-0.223847315,0.00265204976,-0.0537328497,-0.356457412,526,0,520,6,-0.0206837635,513.670654,0,0,31,false,0.0381146409,1.4289823419041725,0.107011507847804985,0.0701350495,60,15,1.14728546,0,61,true,523,101.125822550396222,0.497651281046493532,203.206192,20.6762104,26,46.0088075975538402,5.27873686868221004,8.71587467,21.1942863,32,121.974930072349352,5.38525371580585066,22.6498013,19.5462437,1.66113591,0,1.64804268,0.518075943,1.12996674,NULL,NULL,0,NULL,NULL,NULL,NOT_AVAILABLE,223.664984065038198,-54.2218907014680127,41.4116390405076302,-45.2838071834741598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(0.931424180948211 , -0.485710362264215)"
