source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_obs_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
5057490399548175104,1193515925,2015.5,52.97967173551478,0.29980202379900883,-28.02695860435951,0.6240254586710577,-0.13738601228805458,0.7694153421331119,-0.17855898,-0.6328500280577488,0.9151255704770936,-2.202073948362087,2.1467647496900875,521,667.8135,1.679057178914088,2.530668243571278,15,536,151.63683729240933,0.6183085595523151,245.2446,20.236355,20.036568,19.023188,1.01338,-0.19978714,1.2131672,,,223.91536413089085,-54.58904978642303,40.8587834017985,-45.35395200639885,,,,,,,,,,,,,
5057429995128853376,300379628,2015.5,53.4237124314178,2.362851392772386,-28.169246353108484,4.256927585310794,,,,,,,,90,94.88097,1.6231461221069081,0.24426247735377307,6,92,60.81878576531249,0.9918644815347771,61.31764,21.228271,,,,,,,,224.25303144081988,-54.22155341335704,41.31527832781693,-45.6208975270312,,,,,,,,,,,,,
5057374946532382976,797540638,2015.5,52.76621097511172,0.20557441693193526,-28.323805816431694,0.40213702927015366,1.8465150180673695,0.5052162350979602,3.6549003,23.077592979591856,0.4597079980615022,-8.624070089539655,0.9605762493200485,413,529.5765,0.9647066403937565,2.7187910441151715,13,459,332.3015204141242,0.8388295003122087,396.14905,19.384535,20.62992,18.14131,2.4886093,1.2453842,1.2432251,,,224.37900221678947,-54.816550018335974,40.461839237833864,-45.56845468666053,,,,,,,,,,,,,
5057503039636988416,1599811465,2015.5,53.012703582099945,0.10622399948473533,-27.819128660983065,0.20798516476888582,0.17267157331705787,0.24633115042773682,0.70097333,1.835434893559467,0.2688566104165125,-1.5650139089319675,0.44033542240551005,693,764.2046,0.2581233822115195,0.4835597493725523,18,732,572.94502859755,0.7873946181024024,727.6466,18.793083,19.178204,18.190321,0.9878826,0.3851204,0.6027622,,,223.56806856696468,-54.5299684941666,40.99820504874569,-45.16844036426066,,,,,,,,,,,,,
5057324167133998080,791897890,2015.5,53.09920177951568,0.32810969141463175,-28.51737080305167,0.45739593693440406,0.20290653738882275,0.6178830868185108,0.32838985,15.890201546715435,0.7144866464307799,-10.659806538050615,0.97024765321125,421,494.13904,1.319437324865309,1.2934818061823083,18,461,150.89998040383284,0.6401830594631466,235.71379,20.241642,20.872236,19.371485,1.5007515,0.63059425,0.87015724,,,224.77825787814214,-54.55204271413194,40.76055805429514,-45.85080553231515,,,,,,,,,,,,,
5057432121136836864,395948945,2015.5,53.5523209857077,0.16297947379668598,-28.0657140467873,0.28508062290577335,1.0728669768889847,0.32865945778018446,3.2643728,20.744300955622347,0.4118035851371417,9.09480487997337,0.6854530964290072,521,616.8975,0.6424105580347158,1.0364978001529384,18,551,282.3214989207266,0.6868023556220365,411.0666,19.561506,20.808432,18.239878,2.568554,1.2469254,1.3216286,,,224.10577818648756,-54.09446762368163,41.517862099728724,-45.561830551202476,,,,,,,,,,,,,
5057328633901612544,177694179,2015.5,53.00209189557348,0.3840791661117696,-28.43379279866115,0.6129103422516324,0.9713556705913224,0.8610149499096378,1.1281519,7.027710884784931,0.8290498224114352,2.683664675914441,1.2626135275560697,445,513.295,0.8404637729995388,0.42485805755215383,17,472,118.65471684182519,0.6627941822053004,179.02196,20.502653,21.438406,19.228039,2.2103672,0.93575287,1.2746143,,,224.61579331321525,-54.62559426967106,40.686660796692976,-45.7430213887324,,,,,,,,,,,,,
5057381169939744896,387891485,2015.5,52.783033911341,16.901630176062106,-28.279447544522224,38.939048590302676,,,,,,,,54,666.523,4.453634437406071,42.36647904331674,3,55,574.50898127011,11.091067249639252,51.79925,18.790123,,,,,,,,224.30621337784794,-54.79588282691531,40.50346901999536,-45.531887322301216,,,,,,,,,,,,,
5057496824819603072,389060376,2015.5,52.946589042173834,30.660919033793206,-27.890705324114265,32.79408290301847,,,,,,,,54,60.84744,4.827089098985515,1.196771611326485,3,73,53.88678125528338,1.1591806971526921,46.486954,21.35966,,,,,,,,223.67537274336124,-54.59830235356773,40.885679773709214,-45.2158913725111,,,,,,,,,,,,,
5057416354312561152,194530188,2015.5,53.48631083790139,0.7394802125613135,-28.28522622253434,1.5808982168026333,,,,,,,,229,258.84314,1.7038907922301327,1.1323447735075276,13,233,78.63020085266996,0.8715028989741403,90.22369,20.949392,20.73666,19.855036,0.8816242,-0.21273232,1.0943565,,,224.46258910896276,-54.183230790416665,41.3332642938919,-45.74870763746678,,,,,,,,,,,,,
5057432602173687680,1321904867,2015.5,53.38090442915316,0.43248842300923696,-28.17085120504583,0.7365074343921576,1.4708802275136792,0.8723694685443317,1.6860749,4.109044571205417,1.127828851872179,-33.231709786576396,1.8043699594967968,449,610.48926,3.0437921896896563,7.62172815573819,17,450,114.29405407739569,0.6718236464204034,170.12508,20.543306,21.584152,19.126368,2.4577847,1.0408459,1.4169388,,,224.2466127200678,-54.25913821780931,41.263744724845935,-45.60961271349158,,,,,,,,,,,,,
5057377317354331264,870925627,2015.5,52.907530294643905,0.5549079248641968,-28.321191998330782,1.031635542298191,-0.5466351538908578,1.1599690879604627,-0.47124976,2.975513609890026,1.195206015059677,3.037297502650712,1.990108728298439,394,439.55072,1.7701480447981903,1.5249651377033049,16,407,99.4380875958515,0.6482632942241036,153.39151,20.694485,20.595776,20.018764,0.5770111,-0.09870911,0.6757202,,,224.40359066346082,-54.69293212508975,40.630080365056976,-45.6087156197053,,,,,,,,,,,,,
5057501360305996544,241685130,2015.5,53.22271988030896,0.03995417317193521,-27.788994264414423,0.06464794142763604,1.4512693963035133,0.08570330056859628,16.933647,17.875566284699513,0.10928763868879528,23.26705062265553,0.14346380694679475,775,857.22504,0.12108766461207189,0.5553318736632145,19,817,1991.5151386398427,1.09642922750942,1816.3645,17.440407,18.453413,16.440098,2.0133152,1.0130062,1.000309,,,223.56435487768496,-54.341783197848336,41.26068004045049,-45.20301148205769,,,,,,,,,,,,,
5057377596527796352,987263806,2015.5,53.01792304848205,1.2183001944088985,-28.3522710263493,2.400740997165771,,,,,,,,164,248.03564,4.271316394197801,2.7635282186177377,9,167,71.83861181835869,0.9209939051915468,78.00118,21.04747,,,,,,,,224.479514691777,-54.600861550558655,40.745405141647495,-45.671209892380254,,,,,,,,,,,,,
5057395223074448128,1564079021,2015.5,52.85395850532169,0.15980750341403857,-28.15905027354024,0.26189061859799834,3.2802810410800385,0.3430361657607739,9.562493,6.092166463995612,0.4074211504909247,3.4632326720810034,0.5954290952214407,590,102493.31,2.7325081540734546,2160.188051178191,19,640,24988.907030663522,63.71764419937018,392.18192,14.693997,14.888971,14.087594,0.8013773,0.19497395,0.60640335,,,224.11441423460917,-54.71745091247921,40.64608988495691,-45.44021777672859,102001,5962.0,5703.0,6808.0,,,,,,,,,
5057432361655007872,1635093980,2015.5,53.509246987174436,0.09472087737196416,-28.064235889586726,0.1540730596278881,1.3177289726188262,0.18697110507010203,7.047768,2.739684676083173,0.24365463416498928,-9.445837068353026,0.36714423407358066,518,648.02344,0.5286575842399761,2.4036687661063985,18,561,709.4922301477915,0.8524145172179638,832.3324,18.560997,19.724379,17.467989,2.2563896,1.1633816,1.093008,,,224.09390418676207,-54.13186323609638,41.467481703807636,-45.54760526239226,,,,,,,,,,,,,
5057324373292426112,459371917,2015.5,53.10464296614461,14.737809194915883,-28.48964140873348,39.98060654811254,,,,,,,,61,87.49653,3.7324749650329534,8.256519128542498,2,60,140.73928183245832,2.204501851529113,63.841763,20.317327,,,,,,,,224.73195594980072,-54.54364455564112,40.780649803385735,-45.826395455937636,,,,,,,,,,,,,
5057511767010531072,917026167,2015.5,53.384520947978686,0.13179479705233038,-27.823218896797208,0.21245802403271766,1.817609169366131,0.27592087669121645,6.587429,31.043432263194852,0.3270631125578682,17.68949179484221,0.4605671903316229,705,3900.691,2.0067531754259806,77.57509274232265,19,745,1102.296837166491,1.488766264826181,740.4096,18.082619,19.354883,16.873648,2.4812355,1.2722645,1.208971,,,223.65898432400735,-54.20539792756128,41.43560124927912,-45.28354302183731,,,,,,,,,,,,,
5057480637089666432,1033324506,2015.5,53.06825870355034,0.3186467182446679,-27.987563131508015,0.6535122414389405,1.4266022511455552,0.7894641257922216,1.8070514,3.5398452119505737,0.8315924371958502,-4.056690155291385,1.6243172730844124,648,821.80756,1.8177779651788888,4.334439688405474,16,676,150.1340471276135,0.6295867085935853,238.46445,20.247168,20.906055,19.200058,1.7059975,0.65888786,1.0471096,,,223.8674901844895,-54.505994945994196,40.98250777384222,-45.34353605929424,,,,,,,,,,,,,
5057431846258918400,1065857768,2015.5,53.48146267911763,9.619663617834163,-28.083345153659568,9.384379091334022,,,,,,,,70,379.0644,18.217852058621695,26.101109616229603,5,71,59.35194276621558,1.2926169979359907,45.916107,21.254778,,,,,,,,224.1201499490649,-54.15887869109064,41.42531056994869,-45.55730612462714,,,,,,,,,,,,,
5057481397298050688,1249840997,2015.5,53.31633888413357,0.014279948208183785,-28.059163267839335,0.023039493463188555,3.246248159508896,0.028766459524184898,112.84837,-6.5287633781305825,0.034615357184803595,-6.7992789492746954,0.05091968407259155,529,1356.6678,0.1518947114050659,9.093800174346983,18,573,58745.41793118238,26.476764690955363,2218.7537,13.765931,14.352505,13.0321665,1.3203382,0.5865736,0.73376465,,,224.04336248961417,-54.29958507172395,41.24131965180878,-45.485232164598244,100001,4841.5,4495.0,4979.42,0.503,0.293,0.7255,0.7142406,0.6752225,0.82860017,0.2525245,0.2470372,0.2580118
5057436038147524992,156230124,2015.5,53.39292322062509,0.18333921337686168,-28.037741039617803,0.3034903979212183,3.659405052647857,0.38475143618292645,9.511088,7.124799282419532,0.483339978192231,-15.239856223221722,0.8519744154444169,539,2049.9954,2.4493333354403677,53.804955724308954,16,565,681.3325052039162,4.113692626775938,165.62552,18.604967,19.295017,17.038252,2.2567654,0.6900501,1.5667152,,,224.02374728137207,-54.229613555261494,41.34237926151274,-45.487964683340714,,,,,,,,,,,,,
5057511938809222400,1112799355,2015.5,53.31653969528492,0.05995879212072628,-27.824878813932163,0.1020710131379084,3.8492509872351275,0.13447199382251576,28.624928,32.50902402871457,0.15224907580158012,-9.79548666080714,0.2108734244015806,743,852.9395,0.2455546789821018,1.0999409344962625,18,785,1039.7977065921577,0.9127194147412213,1139.2303,18.145994,19.487066,16.975325,2.5117416,1.3410721,1.1706696,,,223.64641967070705,-54.2650924493122,41.354380815657876,-45.26481999834055,,,,,,,,,,,,,
5057408073616430976,346573439,2015.5,53.331171292992835,0.034937743657867976,-28.40336302268647,0.05586292608734958,1.4480069229436614,0.07523654295958537,19.24606,-5.873482143793316,0.08397600436142928,9.106540750987707,0.12568209806545463,410,463.89325,0.14317551314672852,1.0015353008322831,19,449,3655.9556412290945,2.180662741504462,1676.5342,16.780863,17.649733,15.866811,1.7829218,0.8688698,0.914052,,,224.630803960543,-54.33470632095871,41.09154995116094,-45.813383147517456,100001,3949.0,3924.0,4107.67,,,,0.73620653,0.68042904,0.7456172,0.11875244,0.10580745,0.13169743
5057503967349927168,562375186,2015.5,52.94050723045094,0.2028937853578177,-27.813256687296576,0.3736801717921757,1.5306019309624799,0.5129217226593702,2.9840848,0.7897848004305836,0.6054942423370688,-7.719661108353773,0.9810419104185816,425,443.60913,0.0,1.9659707500809266E-15,15,434,246.46592118539903,0.73751524384492,334.18417,19.708973,20.819584,18.581411,2.2381725,1.110611,1.1275616,,,223.54177596175043,-54.59225326490976,40.91586785955691,-45.14122955795015,,,,,,,,,,,,,
5057432189856302720,1214335620,2015.5,53.507364133570086,0.07130013306857214,-28.081795406661673,0.11860358704197065,0.35141935986908546,0.14442499610451265,2.4332309,1.5637923431384055,0.18956143597739866,-3.397397123641304,0.3106694278266986,504,596.5522,0.29700472395759964,1.2555614654932798,18,547,1055.3582867292434,1.0849153960495708,972.7563,18.129866,18.577126,17.484737,1.0923882,0.4472599,0.64512825,,,224.1231516199553,-54.13604169525609,41.456776538554124,-45.56357108783372,,,,,,,,,,,,,
5057511801370266496,1460210729,2015.5,53.3663057496037,0.06771386888662316,-27.82999340795356,0.11229759626404857,0.13599532308154516,0.1445378096729534,0.9408979,2.0999657244168994,0.17194405089761122,-1.4041533288301247,0.26233015401170967,713,700.9382,0.0,0.0,19,745,820.4195154684826,0.7821472166746672,1048.9324,18.403276,18.806662,17.80628,1.0003815,0.40338516,0.5969963,,,223.66632068166436,-54.22233857328531,41.41080017744267,-45.28448754414448,,,,,,,,,,,,,
5057383678202352768,365052682,2015.5,52.9382872341751,0.01324804225794825,-28.16732565888831,0.023941028784651503,1.843323540740627,0.02984874955816543,61.75547,2.282231193157985,0.03203050085257956,-5.808083925830738,0.05202916506352151,571,1034.4149,0.0,0.0,19,575,147295.48044837482,17.543497656698044,8396.016,12.767892,13.046189,12.317475,0.728714,0.27829742,0.45041656,,,224.14647021397244,-54.64497898112846,40.741646909689976,-45.473427079511026,100001,6131.275,5847.5,6351.33,0.0962,0.0082,0.3006,1.1508207,1.0724571,1.265228,1.6862161,1.6407179,1.7317144
5057373748236270080,774603910,2015.5,52.800069169328744,0.2956746349585954,-28.385977880512684,0.5386038481168008,2.9847641853799387,0.6788841519856469,4.3965735,87.89934542939902,0.6619435213623629,11.742925157865981,1.1271072562937887,484,602.0424,1.3645798153310247,1.8354988382063286,18,529,155.38640927607057,0.6663856642418019,233.1779,20.209833,21.620022,18.81965,2.8003712,1.4101887,1.3901825,,,224.4928223105766,-54.795341139367395,40.471271461620525,-45.63708134597767,,,,,,,,,,,,,
5057511702586372224,387301955,2015.5,53.34383164094043,1.0044203276434194,-27.83996526547164,1.9426305812480644,,,,,,,,209,247.16714,2.041215144939779,0.8132793714749093,13,219,73.4831331871446,0.7486132117308794,98.15901,21.022896,,,,,,,,223.67811713228937,-54.24347774294231,41.37942731190413,-45.28716825312475,,,,,,,,,,,,,
5057511633866895360,950009320,2015.5,53.36182045780966,35.001333913962306,-27.84191048975964,8.768234637313286,,,,,,,,55,71.26028,2.9237337646342705,0.8236194421978091,3,67,56.38039104157792,1.0760585694260039,52.395283,21.310545,,,,,,,,223.6854649550629,-54.2280388148467,41.39977789212987,-45.2943676558851,,,,,,,,,,,,,
5057501184211121152,528714239,2015.5,53.2347236216431,1.5762593406411758,-27.80944445218031,3.019898078052161,,,,,,,,398,15391.461,17.89741483545582,585.5438646599787,16,603,270.93078678934876,1.422022969111431,190.5249,19.60622,,,,,,,,223.6017601721404,-54.334340125686396,41.2650534134221,-45.225847157609984,,,,,,,,,,,,,
